id,123call,2appCat.social,123calltime,2appCat.entertainment,2sms,123appCat.travel,2appCat.travel,3appCat.entertainment,3circumplex.valence,3mood,1appCat.other,1appCat.office,2mood,3sms,2appCat.finance,2smstime,123appCat.communication,1appCat.unknown,123appCat.entertainment,weekday_0,target,123activity,2appCat.weather,1appCat.social,3calltime,3appCat.other,2circumplex.valence,1appCat.weather,123appCat.utilities,3smstime,1circumplex.valence,1appCat.utilities,1appCat.communication,1appCat.travel,123circumplex.valence,123appCat.other,123appCat.builtin,3screen,1mood,1appCat.builtin,3appCat.unknown,2appCat.game,3circumplex.arousal,weekday_4,2calltime,3appCat.social,123appCat.weather,123circumplex.arousal,2appCat.utilities,123mood,2activity,3appCat.finance,3call,2appCat.office,weekday_3,123appCat.finance,1screen,1calltime,weekday_1,1appCat.entertainment,3activity,3appCat.utilities,2appCat.builtin,1appCat.finance,1smstime,1activity,3appCat.office,2call,1call,2appCat.communication,weekday_5,2appCat.other,1sms,weekday_6,2circumplex.arousal,2appCat.unknown,2screen,123sms,1circumplex.arousal,123appCat.social,123appCat.game,3appCat.travel,1appCat.game,123appCat.office,123screen,3appCat.game,weekday_2,123appCat.unknown,3appCat.builtin,123smstime,3appCat.communication,3appCat.weather
AS14.28,0,,,,0,,,,0.5,6.5,,,,0,,,34.55770588235294,,,0,,0.03576887078168944,,,,13.064,,,,,,,,,0.5,13.064,26.763886597938146,52.344764714147544,,,,,0.0,0,,59.07557142857143,,0.0,,6.5,,,0,,0,,,,0,,0.03576887078168944,,,,,,,0,0,,0,,0,1,,,,0,,59.07557142857143,148.86700000000002,,,,52.344764714147544,148.86700000000002,0,,26.763886597938146,,34.55770588235294,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,1,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,1,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,1,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,1,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,1,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,1,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,1,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,1,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,0,,,,,,,,,0,,,,,
AS14.28,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.29,4,,1144.0,,0,,,,,,,,,1,,,,,,0,,,,,1118.0,,,,,642.0,,,,,,,,,,,,,,0,,,,,,,,,3,,1,,,1224.0,0,,,,,,1428.0,,,0,1,,0,,9,0,,,,10,,,,,,,,,0,,,1350.0,,
AS14.29,1,,1224.0,,9,,,,,,,,,0,,1428.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1224.0,,,,,,,,0,,0,,,,0,,,,,,73.0,,,1,0,,0,,3,0,,,,12,,,,,,,,,0,,,1089.0,,
AS14.29,1,,1224.0,,3,,,,,,,,,9,,73.0,,,,0,,,,,1224.0,,,,,1428.0,,,,,,,,,,,,,,0,,,,,,,,,1,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,12,,,,,,,,,0,,,1089.0,,
AS14.29,1,,1007.0,,0,,,,,,,,,3,,,,,,0,,,,,,,,,,73.0,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,1007.0,0,,,,,,871.0,,,0,1,,0,,8,1,,,,11,,,,,,,,,0,,,653.0,,
AS14.29,2,,847.0,,8,,,,,,,,,0,,871.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,1007.0,,,,,,,,0,,0,,,687.0,0,,,,,,1138.0,,,1,1,,0,,1,0,,,,9,,,,,,,,,0,,,900.0,,
AS14.29,2,,847.0,,1,,,,,,,,,8,,1138.0,,,,0,,,,,1007.0,,,,,871.0,,,,,,,,,,,,,,0,687.0,,,,,,,,1,,0,,,,1,,,,,,988.0,,,1,0,,0,,1,0,,,,10,,,,,,,,,0,,,909.0,,
AS14.29,3,,818.0,,1,,,,,,,,,1,,988.0,,,,0,,,,,687.0,,,,,1138.0,,,,,,,,,,,,,,0,,,,,,,,,1,,0,,,884.0,0,,,,,,,,,0,2,,0,,0,0,,,,2,,,,,,,,,1,,,1063.0,,
AS14.29,2,,884.0,,0,,,,,,,,,1,,,,,,0,,,,,,,,,,988.0,,,,,,,,,,,,,,0,884.0,,,,,,,,0,,1,,,,0,,,,,,,,,2,0,,0,,0,0,,,,1,,,,,,,,,0,,,988.0,,
AS14.29,2,,884.0,,0,,,,,,,,,0,,,,,,0,,,,,884.0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,0,,,,0,,,,,,996.0,,,0,0,,0,,2,0,,,,2,,,,,,,,,0,,,996.0,,
AS14.29,0,,,,2,,,,,,,,,0,,996.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,1094.0,,,0,0,,1,,2,0,,,,4,,,,,,,,,0,,,1045.0,,
AS14.29,0,,,,2,,,,,,,,,2,,1094.0,,,,0,,,,,,,,,,996.0,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,4,,,,,,,,,0,,,1045.0,,
AS14.29,0,,,,0,,,,,,,,,2,,,,,,1,,,,,,,,,,1094.0,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,634.0,,,0,0,,0,,1,0,,,,3,,,,,,,,,0,,,940.0,,
AS14.29,0,,,,1,,,,,,,,,0,,634.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,1,,,,,,,,,0,0,,0,,0,0,,,,1,,,,,,,,,0,,,634.0,,
AS14.29,3,,1096.0,,0,,,,,,,,,1,,,,,,0,,,,,,,,,,634.0,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,1096.0,0,,,,,,1118.0,,,0,3,,0,,1,0,,,,2,,,,,,,,,1,,,876.0,,
AS14.29,6,,1084.0,,1,,,,,,,,,0,,1118.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1096.0,,,,,,,,0,,1,,,1073.0,0,,,,,,,,,3,3,,0,,0,0,,,,1,,,,,,,,,0,,,1118.0,,
AS14.29,11,,1045.0,,0,,,,,,,,,1,,,,,,0,,,,,1096.0,,,,,1118.0,,,,,,,,,,,,,,1,1073.0,,,,,,,,3,,0,,,997.0,0,,,,,,44.0,,,3,5,,0,,1,0,,,,2,,,,,,,,,0,,,581.0,,
AS14.29,8,,1025.0,,1,,,,,,,,,0,,44.0,,,,0,,,,,1073.0,,,,,,,,,,,,,,,,,,,0,997.0,,,,,,,,3,,0,,,,0,,,,,,1354.0,,,5,0,,1,,5,0,,,,6,,,,,,,,,0,,,1136.0,,
AS14.29,5,,997.0,,5,,,,,,,,,1,,1354.0,,,,0,,,,,997.0,,,,,44.0,,,,,,,,,,,,,,0,,,,,,,,,5,,0,,,,0,,,,,,941.0,,,0,0,,0,,6,1,,,,12,,,,,,,,,0,,,1038.0,,
AS14.29,0,,,,6,,,,,,,,,5,,941.0,,,,1,,,,,,,,,,1354.0,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,11,,,,,,,,,0,,,1129.0,,
AS14.29,2,,1072.0,,0,,,,,,,,,6,,,,,,0,,,,,,,,,,941.0,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,1072.0,1,,,,,,,,,0,2,,0,,0,0,,,,6,,,,,,,,,0,,,941.0,,
AS14.29,2,,1072.0,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1072.0,,,,,,,,0,,0,,,,0,,,,,,,,,2,0,,0,,0,0,,,,0,,,,,,,,,1,,,,,
AS14.29,2,,1072.0,,0,,,,,,,,,0,,,,,,0,,,,,1072.0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.29,3,,480.0,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,480.0,0,,,,,,986.0,,,0,3,,0,,5,0,,,,5,,,,,,,,,0,,,986.0,,
AS14.29,5,,628.0,,5,,,,,,,,,0,,986.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,480.0,,,,,,,,0,,0,,,850.0,0,,,,,,841.0,,,3,2,,1,,1,0,,,,6,,,,,,,,,0,,,962.0,,
AS14.29,7,,761.0,,1,,,,,,,,,5,,841.0,,,,0,,,,,480.0,,,,,986.0,,,,,,,,,,,,,,0,850.0,,,,,,,,3,,0,,,1093.0,0,,,,,,761.0,,,2,2,,0,,3,1,,,,9,,,,,,,,,0,,,895.0,,
AS14.29,4,,972.0,,3,,,,,,,,,1,,761.0,,,,1,,,,,850.0,,,,,841.0,,,,,,,,,,,,,,0,1093.0,,,,,,,,2,,0,,,,0,,,,,,,,,2,0,,0,,0,0,,,,4,,,,,,,,,0,,,781.0,,
AS14.29,3,,912.0,,0,,,,,,,,,3,,,,,,0,,,,,1093.0,,,,,761.0,,,,,,,,,,,,,,0,,,,,,,,,2,,0,,,549.0,1,,,,,,,,,0,1,,0,,0,0,,,,3,,,,,,,,,0,,,761.0,,
AS14.29,1,,549.0,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,549.0,,,,,,,,0,,0,,,,0,,,,,,,,,1,0,,0,,0,0,,,,0,,,,,,,,,1,,,,,
AS14.29,2,,800.0,,0,,,,,,,,,0,,,,,,0,,,,,549.0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,1,,,1050.0,0,,,,,,1299.0,,,0,1,,0,,1,0,,,,1,,,,,,,,,0,,,1299.0,,
AS14.29,1,,1050.0,,1,,,,,,,,,0,,1299.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1050.0,,,,,,,,0,,0,,,,0,,,,,,543.0,,,1,0,,0,,3,0,,,,4,,,,,,,,,0,,,732.0,,
AS14.29,4,,1074.0,,3,,,,,,,,,1,,543.0,,,,0,,,,,1050.0,,,,,1299.0,,,,,,,,,,,,,,0,,,,,,,,,1,,0,,,1082.0,0,,,,,,1043.0,,,0,3,,1,,2,0,,,,6,,,,,,,,,0,,,836.0,,
AS14.29,3,,1082.0,,2,,,,,,,,,3,,1043.0,,,,0,,,,,,,,,,543.0,,,,,,,,,,,,,,0,1082.0,,,,,,,,0,,0,,,,0,,,,,,658.0,,,3,0,,0,,1,1,,,,6,,,,,,,,,0,,,729.0,,
AS14.29,7,,788.0,,1,,,,,,,,,2,,658.0,,,,1,,,,,1082.0,,,,,1043.0,,,,,,,,,,,,,,0,,,,,,,,,3,,0,,,568.0,0,,,,,,,,,0,4,,0,,0,0,,,,3,,,,,,,,,0,,,915.0,,
AS14.29,4,,568.0,,0,,,,,,,,,1,,,,,,0,,,,,,,,,,658.0,,,,,,,,,,,,,,0,568.0,,,,,,,,0,,0,,,,1,,,,,,482.0,,,4,0,,0,,1,0,,,,2,,,,,,,,,0,,,570.0,,
AS14.29,4,,568.0,,1,,,,,,,,,0,,482.0,,,,0,,,,,568.0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4,,0,,,,0,,,,,,1027.0,,,0,0,,0,,8,0,,,,9,,,,,,,,,1,,,966.0,,
AS14.29,0,,,,8,,,,,,,,,1,,1027.0,,,,0,,,,,,,,,,482.0,,,,,,,,,,,,,,0,,,,,,,,,0,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,9,,,,,,,,,0,,,966.0,,
AS14.29,0,,,,0,,,,,,,,,8,,,,,,0,,,,,,,,,,1027.0,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,8,,,,,,,,,0,,,1027.0,,
AS14.29,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.29,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,0,,,,,,,,,0,,,,,
AS14.29,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.29,1,,540.0,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,540.0,1,,,,,,1019.0,,,0,1,,0,,4,0,,,,4,,,,,,,,,0,,,1019.0,,
AS14.29,3,,813.0,,4,,,,,,,,,0,,1019.0,,,,0,8.5,,,,,,,,,,,,,,,,,,,,,,,0,540.0,,,,,,,,0,,0,,,950.0,0,,,,,,957.0,,,1,2,,0,,3,0,,,,7,,,,,,,,,1,,,993.0,,
AS14.29,3,,813.0,,3,,,,,,24.349857142857143,6.357677966101695,,4,,957.0,26.352714285714285,,7.023,0,7.25,0.15358132140520145,,121.27055555555556,540.0,,,,4.708666666666667,1019.0,1.5,4.708666666666667,26.352714285714285,,1.5,24.349857142857143,22.242500000000003,,8.5,22.242500000000003,,,,0,950.0,,,0.25,,8.5,,,1,,1,,71.78528945696985,,0,7.023,,,,,529.0,0.15358132140520145,,2,0,,0,,2,0,,,,9,0.25,121.27055555555556,,,,6.357677966101695,71.78528945696985,,0,,,890.0,,
AS14.29,2,121.27055555555556,950.0,7.023,2,45.35850000000001,,,,,27.578,17.327933333333334,8.5,3,,529.0,24.490052631578948,,7.023,0,8.0,0.17396778502799884,,106.57035714285715,950.0,,1.5,,4.708666666666667,957.0,0.25,,23.664822784810127,45.35850000000001,0.875,25.694916666666668,10.770878787878788,,7.25,5.783217391304348,,,,1,,,,-0.375,4.708666666666667,7.875,0.15358132140520145,,2,6.357677966101695,0,,49.86496202855169,,0,,,,22.242500000000003,,,0.18869134208890806,,0,0,26.352714285714285,0,24.349857142857143,0,0,0.25,,71.78528945696985,5,-1.0,114.83921875,,,,12.497746268656718,56.98438461214049,,0,,,786.0,,
AS14.29,1,106.57035714285715,1319.0,,0,86.8617,45.35850000000001,7.023,1.5,8.5,13.888,3.414108108108108,7.25,2,,,26.22153623188406,,29.848166666666668,0,8.2,0.1046551336138434,,86.27217391304347,,24.349857142857143,0.25,,4.708666666666667,529.0,0.75,,34.446083333333334,97.2375,0.8333333333333334,22.22229411764706,9.97191891891892,71.78528945696985,8.0,3.3805,,,0.25,0,,121.27055555555556,,-0.6666666666666666,,7.916666666666667,0.18869134208890806,,0,17.327933333333334,0,,84.40587231453429,1319.0,0,34.413199999999996,0.15358132140520145,4.708666666666667,5.783217391304348,,,0.015126292203892644,6.357677966101695,0,1,23.664822784810127,1,27.578,0,0,-1.0,,49.86496202855169,2,-1.25,102.893,,,,10.532280701754386,64.84298169758262,,0,,22.242500000000003,529.0,26.352714285714285,
AS14.29,1,86.27217391304347,1319.0,34.413199999999996,0,79.04073333333334,97.2375,,0.25,7.25,17.531,5.9389722222222225,8.0,0,,,27.70868817204301,,34.413199999999996,0,7.75,0.1114643449923311,,74.67927027027027,,27.578,0.75,,,,0.8,,29.609506024096387,63.3988,0.6153846153846154,19.665666666666667,5.9688,49.86496202855169,8.2,6.604521739130434,,,-1.0,0,1319.0,106.57035714285715,,-0.38461538461538464,,7.846153846153846,0.015126292203892644,,0,3.414108108108108,0,,56.248578514934586,,0,,0.18869134208890806,,3.3805,,1100.0,0.14988214995833685,17.327933333333334,1,0,34.446083333333334,0,13.888,2,1,-1.25,,84.40587231453429,2,0.8,84.31591891891892,,45.35850000000001,,8.91066015625,59.564720645124616,,0,,5.783217391304348,1100.0,23.664822784810127,
AS14.29,1,74.67927027027027,1319.0,,2,84.22261538461538,63.3988,34.413199999999996,0.75,8.0,35.884,3.847988888888889,8.2,0,,1100.0,34.562165605095544,,34.413199999999996,1,7.2,0.090154488695526,,111.30725,1319.0,13.888,0.8,,5.019333333333333,,0.8,5.019333333333333,42.8393,,0.7857142857142857,23.2749375,10.445128205128205,84.40587231453429,7.75,20.161166666666666,,,-1.25,0,,86.27217391304347,,-0.07142857142857142,,8.0,0.14988214995833685,,1,5.9389722222222225,0,,140.1750441123457,,0,,0.015126292203892644,,6.604521739130434,,40.0,0.11463534506164204,3.414108108108108,0,0,29.609506024096387,0,17.531,6,0,0.8,,56.248578514934586,8,0.0,95.7343306451613,,97.2375,,4.8998265682656825,86.03837711326146,,0,,3.3805,305.0,34.446083333333334,
AS14.29,0,111.30725,,,6,63.3988,,,0.8,8.2,23.498,5.243184210526316,7.75,2,,40.0,36.35726666666667,,47.141999999999996,0,7.8,0.15498366178427062,,71.13519417475727,,17.531,0.8,,5.019333333333333,1100.0,0.2,,40.16311290322581,,0.6,25.616142857142858,12.008672727272726,56.248578514934586,7.2,13.331949999999999,,,0.8,0,,74.67927027027027,,0.06666666666666667,5.019333333333333,7.714285714285714,0.11463534506164204,,0,3.847988888888889,0,,78.26521678737826,,1,47.141999999999996,0.14988214995833685,,20.161166666666666,,,0.19540927482103945,5.9389722222222225,0,0,42.8393,0,35.884,0,0,0.0,,140.1750441123457,8,-0.6,84.38099019607843,,63.3988,,5.177448186528498,82.9214066281376,,0,,6.604521739130434,305.0,29.609506024096387,
AS14.29,0,71.13519417475727,,47.141999999999996,0,36.5978,,,0.8,7.75,14.4984,6.823195238095238,7.2,6,,,40.209890350877195,,61.99516666666667,0,7.6,0.14979836221154755,,76.11705555555555,,35.884,0.2,,5.019333333333333,40.0,1.0,,39.10152586206897,36.5978,0.6666666666666666,24.89409523809524,19.762137931034484,140.1750441123457,7.8,22.013327272727274,,,0.0,0,,111.30725,,-0.4666666666666667,,7.571428571428571,0.19540927482103945,,0,5.243184210526316,0,,83.55788764257109,,0,63.34545454545455,0.11463534506164204,5.019333333333333,13.331949999999999,,679.0,0.13756706347311956,3.847988888888889,0,0,40.16311290322581,0,23.498,4,0,-0.6,,78.26521678737826,10,-0.8,82.88375097276264,,,,5.69945575221239,91.50933933319345,,1,,20.161166666666666,296.0,42.8393,
AS14.29,0,76.11705555555555,,63.34545454545455,4,36.5978,36.5978,47.141999999999996,0.2,7.2,12.3216,6.968941860465116,7.8,0,,679.0,42.23155601659751,,61.99516666666667,0,8.6,0.1291117324649692,,145.19631818181819,,23.498,1.0,,1.0074999999999998,,0.4,1.0074999999999998,50.03039682539682,,0.5333333333333333,18.454,19.90961627906977,78.26521678737826,7.6,21.350454545454546,,,-0.6,0,,71.13519417475727,,-0.3333333333333333,,7.533333333333333,0.13756706347311956,,0,6.823195238095238,1,,81.41124638612723,,0,,0.19540927482103945,,22.013327272727274,,,0.06840374522127911,5.243184210526316,0,0,39.10152586206897,0,14.4984,0,0,-0.8,,83.55788764257109,4,0.4,80.79897209302325,,,,6.315098214285714,81.23745128619366,,0,,13.331949999999999,679.0,40.16311290322581,
AS14.29,1,145.19631818181819,646.0,,0,36.5978,,63.34545454545455,1.0,7.8,79.25322222222222,5.939070796460177,7.6,4,,,41.13425957446808,,57.38469230769231,0,7.2,0.12142283107594576,,91.57747368421052,,14.4984,0.4,,1.0074999999999998,679.0,1.4,,35.33676785714285,,0.9333333333333333,44.598894736842105,19.411562500000002,83.55788764257109,8.6,13.930733333333334,,,-0.8,1,,76.11705555555555,,0.0,1.0074999999999998,8.0,0.06840374522127911,,0,6.968941860465116,0,,88.07856623523203,646.0,0,24.600500000000004,0.13756706347311956,,21.350454545454546,,1193.0,0.1676437975828992,6.823195238095238,0,1,50.03039682539682,0,12.3216,3,0,0.4,,81.41124638612723,7,0.4,90.16532,,36.5978,,6.609572127139364,84.24606363195362,,0,,22.013327272727274,899.0,39.10152586206897,
AS14.29,1,91.57747368421052,646.0,24.600500000000004,3,,,,0.4,7.6,11.2578,12.5076582278481,8.6,0,,1193.0,46.87259509202454,,24.9065,0,8.25,0.07763618662359341,,63.4604,,12.3216,1.4,,1.2111999999999998,,0.6,1.347,57.03315909090909,,0.8,43.746105263157894,14.758173913043478,81.41124638612723,7.2,5.219799999999999,,,0.4,0,646.0,145.19631818181819,,0.3333333333333333,,7.8,0.1676437975828992,,0,5.939070796460177,0,27.183000000000003,95.6546111106873,,0,25.059500000000003,0.06840374522127911,1.0074999999999998,13.930733333333334,27.183000000000003,,0.01897823474799861,6.968941860465116,1,0,35.33676785714285,1,79.25322222222222,0,0,0.4,,88.07856623523203,3,0.2,89.52075454545455,,,,8.124276978417265,88.45995088453805,,0,,21.350454545454546,1193.0,50.03039682539682,
AS14.29,1,63.4604,646.0,25.059500000000003,0,27.653399999999998,,24.600500000000004,1.4,8.6,11.082166666666666,4.000342465753425,7.2,3,27.183000000000003,,42.74223648648648,,27.358333333333334,0,8.2,0.09461128742209761,,37.495,646.0,79.25322222222222,0.6,,1.347,1193.0,0.75,,38.2819375,27.653399999999998,0.9285714285714286,41.80305,11.213893617021277,88.07856623523203,8.25,6.919333333333333,,,0.4,0,,91.57747368421052,,0.5,1.347,8.0,0.01897823474799861,,1,12.5076582278481,0,27.183000000000003,42.99451611503476,,0,32.262,0.1676437975828992,,5.219799999999999,,543.0,0.11546995747559541,5.939070796460177,0,0,57.03315909090909,0,11.2578,1,1,0.2,,95.6546111106873,4,1.0,73.94504347826087,,,,7.363188679245283,77.71111980011935,,0,,13.930733333333334,1031.0,35.33676785714285,
