id,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,target,smstime,calltime,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
AS14.17,7.285714285714286,0.0,1.0,0.21746129835554112,58.91112558564472,8,4,32.41266666666667,26.33797520661157,58.229,,670.5417500000001,,7.4891,72.77183870967743,716.5888125,,12.043,,,999.0,1030.0,0,0,0,0,0,0,1
AS14.17,7.166666666666667,-0.2,1.0,0.19599838022030125,61.30674748468879,8,3,34.78406598984771,34.52578861788618,80.8255,,,,7.177846153846153,69.61061764705882,716.5888125,,9.029,,7.5,1000.0,1018.0,1,0,0,0,0,0,0
AS14.17,7.333333333333333,-0.2,1.0,0.14941273963644078,78.5195310362454,7,3,6.9483825503355705,37.439971698113204,60.57633333333334,,,,6.630571428571428,69.1168,898.05625,,14.24625,,,1001.0,1008.0,0,1,0,0,0,0,0
AS14.17,7.5,1.0,1.0,0.058346303962565856,120.28932353328257,0,0,7.583301886792453,43.975878787878784,20.078,,,,6.084875,79.65941666666667,38.09316666666666,,15.985333333333333,,,1001.0,1008.0,0,0,1,0,0,0,0
AS14.17,7.5,1.0,1.0,0.12082519677085118,56.58786485001848,0,0,4.275,25.60527777777778,20.078,,,,5.556,127.84333333333333,38.09316666666666,,15.985333333333333,,,1001.0,1008.0,0,0,0,1,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,1,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,0,1,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,0,0,1
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,1,0,0,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,1,0,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,1,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,1,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,1,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,0,1,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,0,0,1
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,1,0,0,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,1,0,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,1,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,1,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,1,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,0,1,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,0,0,1
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,1,0,0,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,1,0,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,1,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,1,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,1,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,0,1,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,0,0,1
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,1,0,0,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,1,0,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,1,0,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,1,0,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,1,0,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,0,1,0
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,0,0,0,0,0,0,1
AS14.17,,,,,,0,0,,,,,,,,,,,,,,1001.0,1008.0,1,0,0,0,0,0,0
AS14.19,,,,,,19,0,,,,,,,,,,,,,,,1045.0,0,0,0,1,0,0,0
AS14.19,,,,,,10,2,,,,,,,,,,,,,,1144.0,1048.0,0,0,0,0,1,0,0
AS14.19,,,,,,13,2,,,,,,,,,,,,,,1144.0,1008.0,0,0,0,0,0,1,0
AS14.19,,,,,,11,2,,,,,,,,,,,,,,1144.0,1001.0,0,0,0,0,0,0,1
AS14.19,,,,,,12,2,,,,,,,,,,,,,,942.0,991.0,1,0,0,0,0,0,0
AS14.19,,,,,,5,2,,,,,,,,,,,,,,820.0,986.0,0,1,0,0,0,0,0
AS14.19,,,,,,2,2,,,,,,,,,,,,,,739.0,977.0,0,0,1,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,739.0,977.0,0,0,0,1,0,0,0
AS14.19,,,,,,2,1,,,,,,,,,,,,,,770.0,972.0,0,0,0,0,1,0,0
AS14.19,,,,,,2,1,,,,,,,,,,,,,,797.0,967.0,0,0,0,0,0,1,0
AS14.19,,,,,,2,1,,,,,,,,,,,,,,820.0,962.0,0,0,0,0,0,0,1
AS14.19,,,,,,0,2,,,,,,,,,,,,,,849.0,962.0,1,0,0,0,0,0,0
AS14.19,,,,,,3,2,,,,,,,,,,,,,,872.0,964.0,0,1,0,0,0,0,0
AS14.19,,,,,,5,2,,,,,,,,,,,,,,891.0,973.0,0,0,1,0,0,0,0
AS14.19,,,,,,20,0,,,,,,,,,,,,,,891.0,986.0,0,0,0,1,0,0,0
AS14.19,,,,,,21,0,,,,,,,,,,,,,,891.0,998.0,0,0,0,0,1,0,0
AS14.19,,,,,,21,0,,,,,,,,,,,,,,891.0,998.0,0,0,0,0,0,1,0
AS14.19,,,,,,20,1,,,,,,,,,,,,,,901.0,1008.0,0,0,0,0,0,0,1
AS14.19,,,,,,22,1,,,,,,,,,,,,,,910.0,1011.0,1,0,0,0,0,0,0
AS14.19,,,,,,25,5,,,,,,,,,,,,,,912.0,1018.0,0,1,0,0,0,0,0
AS14.19,,,,,,14,4,,,,,,,,,,,,,,907.0,1019.0,0,0,1,0,0,0,0
AS14.19,,,,,,31,7,,,,,,,,,,,,,,908.0,1010.0,0,0,0,1,0,0,0
AS14.19,,,,,,34,3,,,,,,,,,,,,,,912.0,1005.0,0,0,0,0,1,0,0
AS14.19,,,,,,39,4,,,,,,,,,,,,,,916.0,1007.0,0,0,0,0,0,1,0
AS14.19,,,,,,18,1,,,,,,,,,,,,,,916.0,1015.0,0,0,0,0,0,0,1
AS14.19,,,,,,13,3,,,,,,,,,,,,,,917.0,1019.0,1,0,0,0,0,0,0
AS14.19,,,,,,8,2,,,,,,,,,,,,,,918.0,1019.0,0,1,0,0,0,0,0
AS14.19,,,,,,9,2,,,,,,,,,,,,,,919.0,1021.0,0,0,1,0,0,0,0
AS14.19,,,,,,17,0,,,,,,,,,,,,,,919.0,1013.0,0,0,0,1,0,0,0
AS14.19,,,,,,22,0,,,,,,,,,,,,,4.666666666666667,919.0,1006.0,0,0,0,0,1,0,0
AS14.19,4.666666666666667,0.6666666666666666,0.6666666666666666,0.10965501792114701,385.1698888937633,22,0,64.27664516129032,350.4349285714286,,,,,29.26725,5.037,,,,,6.6,919.0,998.0,0,0,0,0,0,1,0
AS14.19,5.875,-0.625,0.5,0.09427118504865767,112.3952596210517,18,0,41.2313937007874,114.38977966101696,,,,,31.426263157894738,25.55,,,,,7.0,919.0,998.0,0,0,0,0,0,0,1
AS14.19,6.3076923076923075,-0.6923076923076923,0.6153846153846154,0.06834688650902226,100.67799999411149,14,0,35.41979268292683,101.46617391304348,,,,,25.968185185185185,36.06725,,,,,6.0,919.0,997.0,1,0,0,0,0,0,0
AS14.19,6.533333333333333,-0.8666666666666667,0.5333333333333333,0.07664305112444875,46.17350292484666,16,0,22.344824468085108,46.466563025210085,4.354166666666666,,,,22.76725,46.410666666666664,,,,,5.5,919.0,995.0,0,1,0,0,0,0,0
AS14.19,6.214285714285714,-0.7857142857142857,0.5,0.08553383049481773,45.56687355452571,21,0,10.86138918918919,48.829166666666666,4.354166666666666,,,,10.5878,67.619,,,,,6.0,919.0,998.0,0,0,1,0,0,0,0
AS14.19,5.857142857142857,-0.7142857142857143,0.35714285714285715,0.11201862630394983,49.329186953669016,23,0,10.435604444444445,48.297411764705885,4.354166666666666,,,,9.249764705882352,27.9492,,2.006,,,6.6,919.0,998.0,0,0,0,1,0,0,0
AS14.19,6.071428571428571,-0.5714285714285714,0.42857142857142855,0.11812368044351969,50.38535038129552,25,1,10.730645283018868,39.185004166666666,242.518,,,,8.908,27.512083333333333,,7.6514444444444445,,,6.6,919.0,1000.0,0,0,0,0,1,0,0
AS14.19,6.4,-0.4,0.7333333333333333,0.12999723320950232,47.522221226607805,21,2,10.830536885245902,33.81419191919192,201.34175,,,,10.05,23.761666666666667,,6.628181818181818,,,7.4,903.0,996.0,0,0,0,0,0,1,0
AS14.19,6.866666666666666,-0.13333333333333333,1.0,0.13967704451024723,41.64727318286896,25,4,9.872831223628692,29.18968456375839,127.23471428571429,,,,12.167764705882353,21.6679,,7.0904,,,7.0,891.0,992.0,0,0,0,0,0,0,1
AS14.19,7.0,-0.26666666666666666,1.0666666666666667,0.11785747915048964,36.482271514980994,23,3,21.907131313131313,30.580659574468086,108.02083333333333,,,,12.32464705882353,8.76,,2.0235000000000003,,,7.2,880.0,989.0,1,0,0,0,0,0,0
AS14.19,7.2,-0.2,1.0,0.11151902321621711,57.1288917140596,21,3,20.684642857142858,50.45571323529412,28.42533333333333,,,,11.9074375,,79.40566666666666,,,,6.4,877.0,989.0,0,1,0,0,0,0,0
AS14.19,6.866666666666666,-0.26666666666666666,0.6666666666666666,0.11000214522121994,56.47518324727161,12,1,22.536213541666665,51.94435121951219,,,,,9.624133333333333,,79.40566666666666,2.9406666666666665,,,7.6,873.0,991.0,0,0,1,0,0,0,0
AS14.19,7.066666666666666,-0.2,0.7333333333333333,0.11358379456477312,59.27203061629313,10,1,10.995145945945946,50.86754794520548,,,,,9.019133333333334,7.952833333333333,79.40566666666666,2.9406666666666665,,,6.6,868.0,993.0,0,0,0,1,0,0,0
AS14.19,6.866666666666666,-0.06666666666666667,0.6,0.09456917722358378,47.015214295177664,6,0,13.871530303030303,42.243272727272725,,,,,8.866266666666666,7.952833333333333,,2.9406666666666665,,,7.0,868.0,993.0,0,0,0,0,1,0,0
AS14.19,7.066666666666666,-0.13333333333333333,0.6666666666666666,0.10242061878259609,43.80211765509026,16,0,13.482865671641791,28.78708542713568,,,,,16.427411764705884,24.28390909090909,,,,,8.0,868.0,992.0,0,0,0,0,0,1,0
AS14.19,7.2,-0.26666666666666666,0.7333333333333333,0.12201802249892103,43.636061042687146,24,0,12.875679069767441,28.04155223880597,,,60.16366666666667,,17.85029411764706,45.46266666666667,,,,,7.25,868.0,990.0,0,0,0,0,0,0,1
AS14.19,7.428571428571429,-0.6428571428571429,0.8571428571428571,0.12906700880175467,38.725112114252,30,1,11.154581395348837,24.06658910891089,,,60.16366666666667,,18.25635294117647,45.46266666666667,,,,,6.6,867.0,986.0,1,0,0,0,0,0,0
AS14.19,7.285714285714286,-0.9285714285714286,0.9285714285714286,0.13787160052165445,33.548850405873274,30,1,10.953221804511278,28.573860696517414,,,60.16366666666667,,11.8828,66.9875,,,,,6.8,865.0,984.0,0,1,0,0,0,0,0
AS14.19,6.857142857142857,-0.8571428571428571,0.8571428571428571,0.12224061114049971,31.761162078791642,27,3,10.70427213114754,28.60373043478261,,,,,10.150333333333334,71.52666666666667,,,13.3355,,7.2,863.0,985.0,0,0,1,0,0,0,0
AS14.19,6.866666666666666,-0.6,0.8,0.13002095196107064,33.76026553285532,27,3,10.179235690235691,33.734013698630136,,,,,10.907133333333332,71.52666666666667,,,13.3355,,6.75,865.0,986.0,0,0,0,1,0,0,0
AS14.19,6.928571428571429,-0.42857142857142855,0.8571428571428571,0.09314304591803915,35.547360420227044,20,3,22.17769483568075,33.0362397260274,,,,,9.450357142857143,11.268999999999998,,,13.3355,,6.8,867.0,987.0,0,0,0,0,1,0,0
AS14.19,6.928571428571429,-0.5,0.8571428571428571,0.10048674645314364,39.73513874842252,18,1,27.191304597701148,33.06853623188406,,,,,9.668,10.756333333333332,,,,,7.2,871.0,985.0,0,0,0,0,0,1,0
AS14.19,6.928571428571429,-0.2857142857142857,0.8571428571428571,0.08331669462519692,33.724934533948,16,0,27.42837777777778,22.77460740740741,,,,,8.584642857142857,28.783388888888886,,,,,7.2,871.0,983.0,0,0,0,0,0,0,1
AS14.19,7.066666666666666,-0.3333333333333333,0.9333333333333333,0.09694112241220772,32.40635449545725,18,0,10.655865979381444,23.17745394736842,,,,,9.965866666666667,25.087518518518518,,,,,7.0,871.0,981.0,1,0,0,0,0,0,0
AS14.19,7.133333333333334,0.0,0.8666666666666667,0.10855282965328146,38.13682190686057,27,0,18.115484304932735,29.145051813471504,,,,,11.712266666666666,35.84460869565218,,10.5705,,,6.4,871.0,981.0,0,1,0,0,0,0,0
AS14.19,6.866666666666666,-0.4,0.9333333333333333,0.13012305171232097,44.04496734093647,25,0,17.826823788546257,34.25585957446808,,,,,14.327529411764706,23.926473684210528,,7.850428571428571,,,6.8,871.0,981.0,0,0,1,0,0,0,0
AS14.19,6.733333333333333,-0.4,0.9333333333333333,0.11796940081365172,46.10132231495598,23,1,19.63955,54.09723018867925,,,,,14.077411764705882,44.80430769230769,,7.850428571428571,,,6.8,873.0,982.0,0,0,0,1,0,0,0
AS14.19,6.666666666666667,-0.8,1.0,0.1031489505524432,50.094160548043924,9,1,8.244080882352941,60.40203409090909,,,,,12.835176470588236,36.298307692307695,,4.2236666666666665,,,6.8,874.0,983.0,0,0,0,0,1,0,0
AS14.19,6.8,-0.8,1.0,0.0812039225412387,55.25769443776874,8,2,5.748139784946236,67.19208016877637,,,229.132,,9.2624375,41.15236363636364,,,,,6.8,878.0,983.0,0,0,0,0,0,1,0
AS14.19,6.8,-0.7333333333333333,0.9333333333333333,0.09223852836503044,55.351493964712326,10,1,5.843349514563107,48.09262121212121,,,229.132,,9.2130625,28.1234,,2.893,,,7.6,881.0,983.0,0,0,0,0,0,0,1
AS14.19,7.066666666666666,-0.4,1.0,0.09240164033505503,45.25961764244473,13,1,11.080081967213115,38.43061904761905,,,229.132,,8.8491875,23.53635294117647,,2.893,,,6.4,883.0,983.0,1,0,0,0,0,0,0
AS14.19,6.933333333333334,-0.13333333333333333,1.0,0.11524806941967893,33.699654407360974,16,0,11.70765034965035,26.531530612244897,,,,,9.722066666666667,1218.9415600000002,,2.893,,,6.8,883.0,984.0,0,1,0,0,0,0,0
AS14.19,6.933333333333334,0.2,1.1333333333333333,0.12414589623397222,26.683571883283864,17,0,6.924793103448276,32.841010695187165,,,,,8.7515625,2011.6736,,,,,6.0,883.0,986.0,0,0,1,0,0,0,0
AS14.19,6.461538461538462,-0.07692307692307693,1.0769230769230769,0.12704250306185058,28.093075143808573,17,1,4.926312925170068,39.00356962025317,,,,,9.104529411764705,1781.885705882353,,,,,6.6,883.0,988.0,0,0,0,1,0,0,0
AS14.19,6.538461538461538,-0.23076923076923078,1.0,0.11775335045785597,30.930672317574928,16,1,4.608749152542373,39.762791666666665,,,,,16.404777777777777,24.29288888888889,,,,,7.25,882.0,990.0,0,0,0,0,1,0,0
AS14.19,6.666666666666667,-0.75,0.8333333333333334,0.09767477442927824,46.98497311530575,15,1,11.129861842105264,45.8818770053476,546.49,,,,15.143105263157894,28.24525,,,1.8265,,7.75,882.0,990.0,0,0,0,0,0,1,0
AS14.19,7.153846153846154,-0.15384615384615385,1.0,0.14382673743053173,47.70681632132757,17,1,26.928506666666667,41.242299212598425,546.49,,,,19.953235294117647,25.8757,,,1.8265,,6.333333333333333,887.0,990.0,0,0,0,0,0,0,1
AS14.19,7.0,-0.5714285714285714,1.0,0.12358148986774978,47.81031080033328,16,1,26.90367088607595,48.791472727272726,546.49,,,,13.947000000000001,31.18795238095238,18.532714285714285,,1.8265,,6.4,893.0,989.0,1,0,0,0,0,0,0
AS14.19,6.733333333333333,-0.3333333333333333,0.9333333333333333,0.1325831161216777,43.13278361649541,14,1,21.69562643678161,54.29616030534351,,,,,16.688333333333333,31.1114375,14.616636363636363,,,,7.2,898.0,989.0,0,1,0,0,0,0,0
AS14.19,6.625,-0.4375,0.6875,0.058109688352143474,43.24545024702062,14,0,12.220099447513812,52.01562732919255,,,,,11.79675,28.509073170731707,14.616636363636363,,,,7.0,898.0,990.0,0,0,1,0,0,0,0
AS14.19,6.866666666666666,0.26666666666666666,0.6666666666666666,0.058003041273454195,42.03295475633899,22,0,11.93491304347826,45.85680357142857,5.125,,,,10.270866666666667,33.63741176470588,7.7635000000000005,,,,6.8,898.0,990.0,0,0,0,1,0,0,0
AS14.19,7.0,0.2,0.7333333333333333,0.06549801739770833,48.222248571740714,20,0,12.330626213592232,37.31187096774194,5.125,,,,9.672266666666667,36.63725,,1.5145,,,7.8,898.0,990.0,0,0,0,0,1,0,0
AS14.19,7.2,0.2,0.9333333333333333,0.12103895587967348,39.737881439248326,23,0,10.135852813852814,34.99326388888889,5.125,,,,11.627866666666666,47.065866666666665,,1.5165,,,7.4,898.0,989.0,0,0,0,0,0,1,0
AS14.19,7.333333333333333,0.2,1.0,0.16956297638047207,41.13241270357971,24,2,10.076614349775785,43.65163779527559,,,,,12.286375,28.672833333333333,,1.5165,,,6.6,900.0,989.0,0,0,0,0,0,0,1
AS14.19,7.266666666666667,0.13333333333333333,1.0,0.1506246684997552,37.87838342893927,22,2,23.955221739130437,56.329917355371904,,,,,13.2916875,40.630583333333334,,1.5185,,,7.0,902.0,989.0,1,0,0,0,0,0,0
AS14.19,7.0,0.07142857142857142,0.9285714285714286,0.11980096502908139,50.28867522467915,13,2,30.646140939597316,73.0827625,,,,,12.452181818181819,40.630583333333334,,,,,,904.0,989.0,0,1,0,0,0,0,0
AS14.19,6.777777777777778,-0.1111111111111111,0.8888888888888888,0.05952856713221498,45.5185593265598,0,0,56.00082352941177,77.55722222222222,,,,,12.700199999999999,43.499181818181825,,,,,,904.0,989.0,0,0,1,0,0,0,0
AS14.19,7.0,0.25,1.0,0.0,6.10800004005432,0,0,,6.098,,,,,,,,,,,,904.0,989.0,0,0,0,1,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,1,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,0,1,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,0,0,1
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,1,0,0,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,1,0,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,1,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,1,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,1,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,0,1,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,0,0,1
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,1,0,0,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,1,0,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,1,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,1,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,1,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,0,1,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,0,0,1
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,1,0,0,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,1,0,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,1,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,1,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,1,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,0,1,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,0,0,1
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,1,0,0,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,1,0,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,1,0,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,1,0,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,1,0,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,0,1,0
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,0,0,0,0,0,0,1
AS14.19,,,,,,0,0,,,,,,,,,,,,,,904.0,989.0,1,0,0,0,0,0,0
AS14.20,,,,,,4,4,,,,,,,,,,,,,,818.0,1306.0,0,0,0,1,0,0,0
AS14.20,,,,,,1,2,,,,,,,,,,,,,,759.0,1285.0,0,0,0,0,1,0,0
AS14.20,,,,,,1,3,,,,,,,,,,,,,,712.0,1271.0,0,0,0,0,0,1,0
AS14.20,,,,,,0,2,,,,,,,,,,,,,,702.0,1271.0,0,0,0,0,0,0,1
AS14.20,,,,,,0,2,,,,,,,,,,,,,,695.0,1271.0,1,0,0,0,0,0,0
AS14.20,,,,,,0,0,,,,,,,,,,,,,,695.0,1271.0,0,1,0,0,0,0,0
AS14.20,,,,,,0,1,,,,,,,,,,,,,,688.0,1271.0,0,0,1,0,0,0,0
AS14.20,,,,,,0,2,,,,,,,,,,,,,,668.0,1271.0,0,0,0,1,0,0,0
AS14.20,,,,,,2,2,,,,,,,,,,,,,,652.0,1147.0,0,0,0,0,1,0,0
AS14.20,,,,,,3,1,,,,,,,,,,,,,,641.0,1014.0,0,0,0,0,0,1,0
AS14.20,,,,,,9,0,,,,,,,,,,,,,,641.0,916.0,0,0,0,0,0,0,1
AS14.20,,,,,,7,0,,,,,,,,,,,,,,641.0,887.0,1,0,0,0,0,0,0
AS14.20,,,,,,6,1,,,,,,,,,,,,,,636.0,882.0,0,1,0,0,0,0,0
AS14.20,,,,,,2,5,,,,,,,,,,,,,,664.0,874.0,0,0,1,0,0,0,0
AS14.20,,,,,,5,6,,,,,,,,,,,,,,694.0,858.0,0,0,0,1,0,0,0
AS14.20,,,,,,5,8,,,,,,,,,,,,,,717.0,845.0,0,0,0,0,1,0,0
AS14.20,,,,,,3,4,,,,,,,,,,,,,,722.0,839.0,0,0,0,0,0,1,0
AS14.20,,,,,,3,3,,,,,,,,,,,,,,720.0,842.0,0,0,0,0,0,0,1
AS14.20,,,,,,3,0,,,,,,,,,,,,,,720.0,845.0,1,0,0,0,0,0,0
AS14.20,,,,,,3,1,,,,,,,,,,,,,,717.0,847.0,0,1,0,0,0,0,0
AS14.20,,,,,,0,1,,,,,,,,,,,,,,715.0,847.0,0,0,1,0,0,0,0
AS14.20,,,,,,1,1,,,,,,,,,,,,,,712.0,844.0,0,0,0,1,0,0,0
AS14.20,,,,,,2,0,,,,,,,,,,,,,,712.0,839.0,0,0,0,0,1,0,0
AS14.20,,,,,,2,0,,,,,,,,,,,,,,712.0,833.0,0,0,0,0,0,1,0
AS14.20,,,,,,1,1,,,,,,,,,,,,,,716.0,831.0,0,0,0,0,0,0,1
AS14.20,,,,,,0,1,,,,,,,,,,,,,,720.0,831.0,1,0,0,0,0,0,0
AS14.20,,,,,,0,2,,,,,,,,,,,,,,721.0,831.0,0,1,0,0,0,0,0
AS14.20,,,,,,0,1,,,,,,,,,,,,,,717.0,831.0,0,0,1,0,0,0,0
AS14.20,,,,,,0,1,,,,,,,,,,,,,7.0,714.0,831.0,0,0,0,1,0,0,0
AS14.20,7.0,-1.0,1.0,,73.88019995689393,0,0,30.207857142857144,6.086,43.303000000000004,,31.647000000000002,,,47.556999999999995,,545.854,,,7.0,714.0,831.0,0,0,0,0,1,0,0
AS14.20,7.0,0.0,0.4,,66.5824999411901,0,0,30.192875,6.086,43.303000000000004,,31.647000000000002,,,47.556999999999995,,545.854,,,7.5,714.0,831.0,0,0,0,0,0,1,0
AS14.20,7.222222222222222,0.4444444444444444,0.4444444444444444,0.007716049382716043,51.70552631428368,0,0,27.1414,16.36084,43.303000000000004,,31.647000000000002,,14.5595,25.284999999999997,,269.49150000000003,,,7.6,714.0,831.0,0,0,0,0,0,0,1
AS14.20,7.384615384615385,0.6923076923076923,0.5384615384615384,0.025462962962962958,47.64125000437099,0,1,17.7285,27.193487179487178,48.255,,,,13.78111111111111,3.013,,182.207,,,6.8,726.0,831.0,1,0,0,0,0,0,0
AS14.20,7.285714285714286,0.5,0.5714285714285714,0.029398148148148145,70.4489999973413,0,2,9.15195238095238,32.625767857142854,70.41466666666668,,445.80400000000003,,13.808399999999999,38.549166666666665,,292.55657142857143,,,6.0,733.0,831.0,0,1,0,0,0,0,0
AS14.20,6.857142857142857,0.0,0.2857142857142857,0.05354938271604939,58.002626260121694,0,2,13.984297297297298,34.72029166666667,78.86633333333333,,198.2975,,15.026499999999999,46.9605625,,149.852,14.7715,,6.8,741.0,831.0,0,0,1,0,0,0,0
AS14.20,6.571428571428571,-0.14285714285714285,0.14285714285714285,0.04785095856524429,56.85496078051777,0,1,15.5663,27.243624999999998,99.453,,198.2975,,12.794705882352941,45.78058333333333,,168.09557142857142,14.7715,,7.0,737.0,831.0,0,0,0,1,0,0,0
AS14.20,6.615384615384615,0.0,0.23076923076923078,0.056310832025117746,41.6962410765035,0,0,17.63774025974026,15.653642857142858,61.54609090909091,,162.01783333333333,,12.716,29.50336842105263,,37.0025,14.7715,,6.25,737.0,831.0,0,0,0,0,1,0,0
AS14.20,6.6923076923076925,0.38461538461538464,0.38461538461538464,0.03254886081416693,38.6342187523842,0,0,24.84263888888889,15.675476190476191,51.881625,,208.24033333333333,,8.995333333333333,22.149666666666665,,,,,7.4,737.0,831.0,0,0,0,0,0,1,0
AS14.20,6.923076923076923,0.6153846153846154,0.6153846153846154,0.07113897878460985,41.41861666838329,4,0,23.021212121212123,14.185947368421052,8.8744,,279.906,,14.501,13.193473684210526,,,,,7.5,737.0,830.0,0,0,0,0,0,0,1
