,id,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,target,smstime,calltime,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
807,AS14.09,7.9230769230769225,-0.07692307692307693,0.8461538461538461,0.06439244955767942,105.40424091382464,8,2,29.910888888888888,31.65253205128205,25.18339302325581,39.14,128.00549999999998,1.775,22.907823529411765,44.56732,51.83047368421053,16.208750000000002,18.371375,14.396,8.0,725.0,928.0,0,0,0,0,0,1,0
808,AS14.09,8.0,-0.35714285714285715,0.9285714285714286,0.06305114638447971,94.27184255275324,10,0,25.00989361702128,35.080390862944164,23.26840372670808,28.035500000000006,128.00549999999998,2.032,22.57827777777777,57.89311764705882,49.67308695652174,16.208750000000002,12.369000000000002,14.396,7.75,725.0,933.0,0,0,0,0,0,0,1
809,AS14.09,8.0,-0.5384615384615384,1.0,0.09105186675609213,94.18286925743834,11,1,44.31879245283019,38.454824,20.507186643835613,25.89066666666667,128.00549999999998,2.032,21.975125,44.29359090909091,51.88504545454546,5.730666666666667,8.697222222222223,16.89,7.0,727.0,937.0,1,0,0,0,0,0,0
810,AS14.09,7.571428571428571,-0.5,0.7142857142857143,0.0922535211267606,74.17797741120863,10,1,49.246,38.709183520599254,14.544630397236615,29.72075,128.00549999999998,4.1,10.347533333333333,46.059,23.68016129032258,62.25058187042842,1.41825,16.89,7.6,730.0,941.0,0,1,0,0,0,0,0
811,AS14.09,7.428571428571429,-0.35714285714285715,0.5714285714285714,0.09143192488262912,87.69840123329632,10,1,74.07805172413794,41.92613840830449,15.30068012924071,48.503,128.00549999999998,4.1,10.3614,40.609066666666656,24.605620689655172,364.75199999999995,1.1977272727272728,16.89,6.2,732.0,939.0,0,0,1,0,0,0,0
812,AS14.09,6.933333333333334,0.0,0.26666666666666666,0.06819366635543107,86.84452044830887,10,0,67.98262903225806,38.51746280991736,15.252544554455445,55.2285,128.00549999999998,4.1,11.296,30.2146,24.605620689655172,364.75199999999995,4.8839999999999995,32.864000000000004,7.6,732.0,936.0,0,0,0,1,0,0,0
813,AS14.09,7.133333333333334,0.06666666666666668,0.4,0.1007168145035792,76.08101678054605,10,0,60.57640579710145,34.930864035087716,13.080561243144427,44.1844,128.00549999999998,2.02,13.721411764705882,50.07899999999999,44.48516216216216,202.43775,5.848454545454546,32.864000000000004,7.25,732.0,935.0,0,0,0,0,1,0,0
814,AS14.09,7.0,-0.14285714285714285,0.42857142857142855,0.09944366635543103,60.540738178599966,8,1,35.52106557377049,31.907945054945053,11.505450901803608,20.723142857142857,175.019,2.02,12.787111111111109,81.9548,38.77767391304347,40.1235,6.927666666666666,32.864000000000004,7.5,730.0,934.0,0,0,0,0,0,1,0
815,AS14.09,7.461538461538463,-0.2307692307692308,0.6923076923076923,0.1241898148148148,56.053366666851616,6,1,17.98876470588235,34.021891213389125,10.713573089700995,20.723142857142857,128.0055,1.6840000000000002,13.437588235294118,80.85733333333333,38.77767391304347,40.1235,1.0235,16.72058695652174,6.8,728.0,935.0,0,0,0,0,0,0,1
816,AS14.09,7.153846153846153,-0.38461538461538464,0.7692307692307693,0.1101851851851852,65.56505705686224,3,1,12.742446808510639,36.490627530364364,14.211765886287624,24.8705,128.0055,2.5185000000000004,10.580388888888887,76.56385714285716,25.00018181818182,4.098,3.302,24.224,6.2,727.0,933.0,1,0,0,0,0,0,0
817,AS14.09,6.7857142857142865,-0.3076923076923077,0.5384615384615384,0.11087962962962966,59.732292375691316,0,0,13.442054054054056,37.64788986784141,13.014989380530976,42.682666666666655,80.992,2.6933333333333334,10.166736842105264,60.98063636363637,23.2108,4.098,4.6658,16.368000000000002,7.2,727.0,933.0,0,1,0,0,0,0,0
818,AS14.09,6.7333333333333325,-0.3076923076923077,0.5,0.10115740740740742,56.941766338250076,0,1,15.431930232558141,37.163943589743596,42.46916572504708,41.177,128.00549999999998,2.7,9.60342105263158,54.178000000000004,27.337185185185184,4.098,5.5805,16.368000000000002,6.5,729.0,933.0,0,0,1,0,0,0,0
819,AS14.09,6.642857142857142,-0.08333333333333333,0.3076923076923077,0.0676328502415459,53.564480477944024,3,1,25.723848484848485,37.49093827160494,46.69762666666666,37.12871428571429,128.00549999999998,2.0375,10.603333333333332,40.434666666666665,27.28992857142857,62.25058187042842,5.004398873782467,15.058666666666667,6.0,732.0,933.0,0,0,0,1,0,0,0
820,AS14.09,6.615384615384616,0.3333333333333333,0.3076923076923077,0.05451977401129944,52.325447771679706,4,1,24.70821875,32.06751127819549,54.95376422764227,36.7126,128.00549999999998,1.032,11.4715,28.780444444444445,31.99661538461539,77.658,1.0095,16.72058695652174,6.8,734.0,934.0,0,0,0,0,1,0,0
821,AS14.09,6.461538461538463,0.3076923076923077,0.3076923076923077,0.04623015873015873,86.5019064824358,4,0,28.67015,29.795522522522525,13.53304074074074,23.5605,128.00549999999998,5.615218452380953,9.716714285714287,32.09328571428571,69.43577777777777,32.995000000000005,1.0095,16.72058695652174,7.0,734.0,934.0,0,0,0,0,0,1,0
822,AS14.09,6.642857142857142,0.21428571428571427,0.5,0.06166666666666666,96.90116514634643,3,0,11.8397,31.316201923076925,12.5403,23.749,128.00549999999998,5.615218452380953,10.159444444444443,39.2542,74.8635,32.995000000000005,12.2234,16.72058695652174,6.0,734.0,936.0,0,0,0,0,0,0,1
823,AS14.09,6.6,-0.26666666666666666,0.5,0.11174242424242424,91.62367618197484,2,1,4.7316666666666665,31.20718085106383,10.451455445544557,23.749,128.00549999999998,5.615218452380953,8.7256,46.97772217284167,63.1218125,25.55116666666667,15.0265,16.72058695652174,5.8,741.0,938.0,1,0,0,0,0,0,0
824,AS14.09,6.2666666666666675,-0.3333333333333333,0.21428571428571427,0.10374999999999997,50.84997916718325,3,2,17.534000000000002,33.167042253521124,11.394616766467069,43.9973935064935,128.00549999999998,2.5145,9.3439,46.97772217284167,48.8761,62.25058187042842,15.0265,16.72058695652174,6.0,752.0,940.0,0,1,0,0,0,0,0
825,AS14.09,5.933333333333334,-0.3333333333333333,-0.07142857142857142,0.11359649122807015,39.58692782932949,2,3,26.041875,22.55745614035088,11.176080745341618,148.776,128.00549999999998,2.5145,7.4234285714285715,46.97772217284167,48.8761,62.25058187042842,1.008,16.72058695652174,5.5,769.0,941.0,0,0,1,0,0,0,0
826,AS14.09,5.7857142857142865,-0.21428571428571427,-0.14285714285714285,0.06170454545454542,39.652691358401434,2,2,25.783625,21.32973469387755,15.1949921875,148.776,128.00549999999998,2.5145,13.2736,46.97772217284167,38.86,62.25058187042842,5.004398873782467,16.72058695652174,7.0,780.0,942.0,0,0,0,1,0,0,0
827,AS14.09,6.153846153846153,-0.15384615384615385,0.15384615384615385,0.08576760249554369,44.23199038780651,2,2,18.042444444444445,28.736594594594603,11.428578378378381,92.64399999999999,128.00549999999998,5.615218452380953,10.449714285714286,46.97772217284167,6.146285714285715,30.3282,1.7023333333333333,16.72058695652174,6.6,787.0,941.0,0,0,0,0,1,0,0
828,AS14.09,6.384615384615384,-0.6153846153846154,0.38461538461538464,0.09378071253071256,46.526054062284864,3,2,15.618909090909092,28.046178082191783,12.191342857142857,23.3462,128.00549999999998,36.176,12.320666666666664,19.0585,8.143875,30.3282,1.6236,16.72058695652174,8.0,788.0,941.0,0,0,0,0,0,1,0
829,AS14.09,7.153846153846153,-0.38461538461538464,0.7692307692307693,0.11238378099173556,49.03096211859675,3,2,12.488857142857144,31.04909756097561,10.943522088353411,23.3462,128.00549999999998,25.46,9.302142857142854,18.64825,49.13972727272727,30.3282,1.6236,16.72058695652174,6.25,789.0,941.0,0,0,0,0,0,0,1
830,AS14.09,6.9230769230769225,-0.38461538461538464,0.6153846153846154,0.08563377679231338,48.265154634554364,2,1,13.205454545454547,29.92547058823529,12.819713483146069,20.05475,128.00549999999998,25.46,10.952,68.497,79.83442857142856,62.25058187042842,1.5054999999999998,16.72058695652174,6.5,789.0,941.0,1,0,0,0,0,0,0
831,AS14.09,6.916666666666668,-0.18181818181818185,0.5833333333333334,0.052592329545454536,47.965030290863744,2,0,10.236875,38.44582142857143,12.036598214285714,32.886,128.00549999999998,4.0280000000000005,9.2855,101.456,89.45233333333331,108.031,1.1025,16.72058695652174,6.6,789.0,942.0,0,1,0,0,0,0,0
832,AS14.09,6.461538461538463,-0.3333333333333333,0.38461538461538464,0.03724061264822134,73.23798112599351,17,0,42.051761904761904,38.3637,23.30624468085107,32.886,128.00549999999998,5.615218452380953,8.1695,147.18,20.442666666666668,108.031,1.1025,16.72058695652174,6.333333333333332,789.0,942.0,0,0,1,0,0,0,0
833,AS14.09,6.5,-0.4545454545454545,0.4166666666666667,0.036165223665223664,108.23433896646658,19,2,58.3381724137931,40.678560975609756,27.433008620689648,52.1065,128.00549999999998,5.615218452380953,13.368,27.301500000000004,37.202458583933684,69.1455,1.1025,16.72058695652174,7.2,790.0,941.0,0,0,0,1,0,0,0
834,AS14.09,6.769230769230768,-0.07692307692307693,0.6153846153846154,0.048047785547785535,94.05267162465336,22,2,54.9491,39.66710416666667,22.931518796992478,71.327,128.00549999999998,5.615218452380953,15.425,27.301500000000004,4.024,30.26,5.004398873782467,5.032,7.25,791.0,940.0,0,0,0,0,1,0,0
835,AS14.09,7.0,0.08333333333333333,0.8333333333333334,0.0687015503875969,58.269247060663545,7,2,64.47284615384615,30.041526315789472,16.349716981132072,59.608000000000004,128.00549999999998,5.615218452380953,11.2726,28.135,4.024,20.304000000000002,5.004398873782467,9.549,8.0,792.0,940.0,0,0,0,0,0,1,0
836,AS14.09,7.416666666666668,0.16666666666666666,1.0,0.09119124922696352,42.49930000570085,5,0,11.349666666666666,31.72966666666667,10.133219101123595,62.786,128.00549999999998,5.615218452380953,10.196142857142855,8.226,4.024,17.814999999999994,5.004398873782467,14.853333333333332,6.25,792.0,941.0,0,0,0,0,0,0,1
837,AS14.09,7.090909090909091,-0.2727272727272727,0.7272727272727273,0.1128787878787879,45.68805971430307,0,0,13.125833333333333,33.254705882352944,10.15564705882353,62.786,128.00549999999998,5.615218452380953,10.714666666666666,8.226,37.202458583933684,17.814999999999994,5.004398873782467,19.764,6.6,792.0,941.0,1,0,0,0,0,0,0
838,AS14.09,6.833333333333332,-0.3636363636363637,0.5833333333333334,0.11026936026936032,59.91150000095367,0,0,14.9464,45.72704347826087,6.129090909090909,67.75166666666667,128.00549999999998,5.615218452380953,12.925,8.226,37.202458583933684,62.25058187042842,5.004398873782467,25.462,6.75,792.0,941.0,0,1,0,0,0,0,0
839,AS14.09,6.538461538461537,-0.5,0.4615384615384616,0.07889432047779539,67.90833198006273,0,0,27.38410302378168,34.31081328962632,23.116408484899377,43.9973935064935,128.00549999999998,5.615218452380953,13.390338295572391,46.97772217284167,37.202458583933684,62.25058187042842,5.004398873782467,16.72058695652174,7.0,792.0,941.0,0,0,1,0,0,0,0
840,AS14.09,6.769230769230768,-0.3333333333333333,0.6153846153846154,0.07889432047779539,67.90833198006273,0,0,27.38410302378168,34.31081328962632,23.116408484899377,43.9973935064935,128.00549999999998,5.615218452380953,13.390338295572391,46.97772217284167,37.202458583933684,62.25058187042842,5.004398873782467,16.72058695652174,7.5,792.0,941.0,0,0,0,1,0,0,0
841,AS14.09,7.083333333333332,-0.4166666666666667,0.6666666666666666,0.07889432047779539,67.90833198006273,0,0,27.38410302378168,34.31081328962632,23.116408484899377,43.9973935064935,128.00549999999998,5.615218452380953,13.390338295572391,46.97772217284167,37.202458583933684,62.25058187042842,5.004398873782467,16.72058695652174,7.6,792.0,941.0,0,0,0,0,1,0,0
842,AS14.09,7.384615384615384,-0.2307692307692308,0.7692307692307693,0.07889432047779539,67.90833198006273,0,0,27.38410302378168,34.31081328962632,23.116408484899377,43.9973935064935,128.00549999999998,5.615218452380953,13.390338295572391,46.97772217284167,37.202458583933684,62.25058187042842,5.004398873782467,16.72058695652174,7.75,792.0,941.0,0,0,0,0,0,1,0
843,AS14.09,7.615384615384616,0.0,0.7692307692307693,0.07889432047779539,67.90833198006273,0,0,27.38410302378168,34.31081328962632,23.116408484899377,43.9973935064935,128.00549999999998,5.615218452380953,13.390338295572391,46.97772217284167,37.202458583933684,62.25058187042842,5.004398873782467,16.72058695652174,6.6,792.0,941.0,0,0,0,0,0,0,1
844,AS14.09,7.2857142857142865,0.14285714285714285,0.6428571428571429,0.07889432047779539,67.90833198006273,0,0,27.38410302378168,34.31081328962632,23.116408484899377,43.9973935064935,128.00549999999998,5.615218452380953,13.390338295572391,46.97772217284167,37.202458583933684,62.25058187042842,5.004398873782467,16.72058695652174,6.0,792.0,941.0,1,0,0,0,0,0,0
916,AS14.12,7.0,-0.5,1.0,0.1482905365606453,96.28112699115093,4,1,9.809546666666666,93.0649,34.5645,16.9678730396457,47.10676578947367,32.91798212533498,14.380999999999998,97.63542222222222,30.68926831618945,6.699888888888888,5.052,53.947300000000006,6.75,719.0,918.0,0,0,0,0,1,0,0
917,AS14.12,6.875,-0.25,0.875,0.12487312732217765,82.30710448080039,11,0,17.097256880733944,72.31708333333333,135.63096666666667,16.9678730396457,47.10676578947367,32.91798212533498,14.9813,78.06830392156863,30.68926831618945,6.699888888888888,4.80525,53.947300000000006,6.75,719.0,932.0,0,0,0,0,0,1,0
918,AS14.12,6.833333333333332,0.16666666666666666,0.9166666666666666,0.12534602257689922,90.1371496599548,16,0,25.077617768595037,66.51788888888889,81.774,16.9678730396457,47.10676578947367,32.91798212533498,13.434666666666667,73.03976800000001,20.2236,6.699888888888888,4.5568333333333335,53.947300000000006,5.8,719.0,940.0,0,0,0,0,0,0,1
919,AS14.12,6.384615384615384,0.2307692307692308,0.6666666666666666,0.09673791261315813,77.8800231794648,15,0,22.77487686567164,49.461138297872346,79.64617910447761,16.9678730396457,47.10676578947367,32.91798212533498,12.218933333333334,60.11591489361702,20.2236,6.699888888888888,3.7406,53.947300000000006,6.4,719.0,951.0,1,0,0,0,0,0,0
920,AS14.12,6.2857142857142865,0.35714285714285715,0.5384615384615384,0.08333772988023783,70.36407083372275,7,0,21.189494897959186,37.56826027397261,31.44005,5.52,11.03,17.189,10.195533333333334,61.65702040816326,28.177967741935483,6.699888888888888,3.319571428571429,53.947300000000006,6.4,719.0,947.0,0,1,0,0,0,0,0
921,AS14.12,6.2,0.2,0.4615384615384616,0.08831251931598455,62.79123809507915,4,0,7.178436194895593,35.68232786885246,36.36968888888889,13.2836,7.398,17.189,9.7248,89.60749122807016,28.01593333333333,6.699888888888888,3.0234,53.947300000000006,6.0,719.0,948.0,0,0,1,0,0,0,0
922,AS14.12,6.2666666666666675,0.13333333333333333,0.5,0.11975370014017467,89.80513494732469,6,0,6.427279260780288,46.6857380952381,48.05095,24.3645,7.398,41.4691,10.623875,74.51076923076923,27.068375,6.699888888888888,4.79592428075397,53.947300000000006,5.4,719.0,949.0,0,0,0,1,0,0,0
923,AS14.12,5.933333333333334,0.13333333333333333,0.3333333333333333,0.14841672428940894,88.14109315480269,8,0,7.253049284578696,47.11453529411765,49.18532727272727,22.678285714285717,3.766,83.03526666666667,10.1909375,77.93803100775195,27.50441176470588,6.699888888888888,4.79592428075397,53.947300000000006,6.5,719.0,949.0,0,0,0,0,1,0,0
924,AS14.12,5.928571428571429,0.21428571428571427,0.2727272727272727,0.14773652225400252,77.68403544546679,14,3,7.181049839228296,44.23493706293706,55.08016666666666,23.82890909090909,47.10676578947367,65.58022222222222,10.2443125,72.47989682539682,29.00851388888889,6.699888888888888,4.79592428075397,53.947300000000006,6.2,732.0,951.0,0,0,0,0,0,1,0
925,AS14.12,6.0,0.35714285714285715,0.3076923076923077,0.14880649125291376,57.716961243971994,14,4,8.938790102389078,35.747194915254234,52.73943859649122,15.748272727272727,4.009,76.2868888888889,10.194733333333334,77.76894594594594,29.571259740259737,6.699888888888888,4.79592428075397,53.947300000000006,6.25,732.0,952.0,0,0,0,0,0,0,1
926,AS14.12,6.307692307692308,0.3076923076923077,0.5833333333333334,0.12542977446362344,54.48032851942179,11,4,8.122643705463183,25.365234375,81.5889,13.203666666666667,4.009,43.76141666666667,10.109066666666667,78.29992857142857,29.21487012987013,6.699888888888888,4.79592428075397,53.947300000000006,6.4,733.0,954.0,1,0,0,0,0,0,0
927,AS14.12,6.2857142857142865,0.14285714285714285,0.7142857142857143,0.12105485075342574,58.72619743101586,3,1,9.765490956072352,22.45358695652174,77.46464864864865,11.12375,28.08675,5.0360000000000005,10.367,82.70595774647887,33.708875,6.699888888888888,4.766444444444446,53.947300000000006,6.25,722.0,954.0,0,1,0,0,0,0,0
928,AS14.12,6.307692307692308,0.15384615384615385,0.6923076923076923,0.11017373680774377,62.037000003336104,2,0,11.360101952277653,29.092302631578946,73.51497435897436,30.6875,36.11266666666667,25.9795,8.979,73.71659793814433,26.380481481481482,6.699888888888888,4.766444444444446,53.947300000000006,5.25,722.0,955.0,0,0,1,0,0,0,0
929,AS14.12,6.0,0.07692307692307693,0.3076923076923077,0.13627560666462496,68.22665939798797,2,0,55.94468203497616,37.027941747572825,83.06205454545454,25.783454545454546,48.025166666666664,35.483125,9.0830625,66.18059210526316,19.627181818181818,6.699888888888888,5.0245,53.947300000000006,6.4,722.0,957.0,0,0,0,1,0,0,0
930,AS14.12,6.0,0.07692307692307693,0.15384615384615385,0.1389974946895909,68.77754102181166,2,0,52.43067547723936,38.61442708333333,76.88441818181819,39.03983333333333,46.2405,39.83271428571429,8.8578125,66.11254301075269,11.4508125,6.699888888888888,5.7986666666666675,53.947300000000006,6.6,722.0,958.0,0,0,0,0,1,0,0
931,AS14.12,6.142857142857142,-0.07692307692307693,0.42857142857142855,0.12361606531415215,72.52561160912937,2,0,74.57018485915493,38.83734375,67.18863829787234,12.706,46.2405,44.98675,8.9184375,71.910475,22.950076923076924,6.699888888888888,5.7986666666666675,53.947300000000006,6.8,722.0,955.0,0,0,0,0,0,1,0
932,AS14.12,6.6,-0.07142857142857142,0.8,0.09645449373087604,62.58899058966801,2,0,25.835585237258343,31.747414634146338,33.19448888888889,16.9678730396457,5.149,11.059,10.9119375,75.87755813953487,41.47575,6.699888888888888,4.022666666666667,53.947300000000006,5.6,722.0,953.0,0,0,0,0,0,0,1
933,AS14.12,6.333333333333332,0.07142857142857142,0.6,0.08364200757509402,64.50578947554432,5,0,24.29718101933216,38.07845360824742,32.25364705882353,16.9678730396457,47.10676578947367,28.1385,12.568066666666667,77.5537652173913,37.908115384615385,6.699888888888888,4.27175,53.947300000000006,6.6,722.0,952.0,1,0,0,0,0,0,0
934,AS14.12,6.333333333333332,0.06666666666666668,0.5333333333333333,0.08894650834481553,67.7536153902016,4,0,8.688573596358117,36.889872,48.36513888888889,7.360333333333332,47.10676578947367,28.1385,14.499266666666667,75.36829921259844,39.63836842105263,6.699888888888888,4.532666666666667,53.947300000000006,6.8,722.0,955.0,0,1,0,0,0,0,0
935,AS14.12,6.333333333333332,0.13333333333333333,0.6,0.10095266929172246,68.2113688789115,10,0,8.096239130434782,39.41166129032258,53.207724137931045,6.933666666666666,47.10676578947367,43.7568,12.3704375,68.16956493506494,26.016,6.699888888888888,5.064,53.947300000000006,7.0,722.0,966.0,0,0,1,0,0,0,0
936,AS14.12,6.7857142857142865,-0.07142857142857142,0.9285714285714286,0.1351913051716324,57.87436220902472,10,2,9.987635568513118,39.92372058823529,86.42299999999999,6.933666666666666,47.10676578947367,43.3915,11.9280625,59.68018115942029,32.283,6.699888888888888,5.079,53.947300000000006,6.8,706.0,970.0,0,0,0,1,0,0,0
937,AS14.12,6.857142857142858,-0.14285714285714285,0.9285714285714286,0.1497371219132169,54.9088175046444,11,2,9.279740849194727,43.923287769784174,94.5205,10.01,47.10676578947367,37.332125,10.383625,61.53499310344828,23.011470588235287,6.699888888888888,5.074999999999998,53.947300000000006,6.6,691.0,973.0,0,0,0,0,1,0,0
938,AS14.12,6.7857142857142865,-0.42857142857142855,0.8571428571428571,0.13637999725116426,56.51632514156279,5,2,8.331552264808362,42.58737,56.22289743589744,11.8064,47.10676578947367,31.27275,11.139466666666667,65.86918518518519,26.283424242424246,6.699888888888888,4.524,53.947300000000006,5.8,677.0,970.0,0,0,0,0,0,1,0
939,AS14.12,6.4,-0.26666666666666666,0.6666666666666666,0.12606866160994706,58.79553089918714,6,2,61.90207637655418,40.70216279069768,45.88126666666667,11.8064,47.10676578947367,31.27275,10.9394,65.24808219178082,25.97646875,6.699888888888888,4.524,53.947300000000006,6.4,694.0,973.0,0,0,0,0,0,0,1
940,AS14.12,6.2666666666666675,0.06666666666666668,0.7333333333333333,0.1539620601826457,69.59498275911868,4,2,58.61951246105919,40.03925806451613,48.42727868852459,4.632,110.0828,27.49,11.040133333333333,60.782136904761906,22.72202272727273,6.699888888888888,2.792,53.947300000000006,6.0,709.0,975.0,1,0,0,0,0,0,0
941,AS14.12,6.071428571428571,0.21428571428571427,0.7142857142857143,0.15178487184260508,70.86242400105795,5,2,59.96838582677165,41.104371794871795,62.06548648648649,16.9678730396457,101.93483333333332,27.49,11.200999999999999,62.53340559440559,18.9644375,6.699888888888888,2.545,53.947300000000006,6.5,723.0,977.0,0,1,0,0,0,0,0
942,AS14.12,6.307692307692308,0.15384615384615385,0.9230769230769232,0.1509020333010037,94.33822055030292,3,0,10.885301564722617,45.512045871559636,128.6306607142857,11.717666666666664,101.93483333333332,27.49,11.069285714285712,68.35369005847953,25.769315068493157,6.699888888888888,2.8672000000000004,53.947300000000006,5.8,723.0,976.0,0,0,1,0,0,0,0
943,AS14.12,6.0769230769230775,0.0,0.8461538461538461,0.11710160215374348,84.4016227515158,9,0,8.175216260162603,42.52139285714286,106.6685081967213,11.717666666666664,61.195,44.187,10.255357142857145,73.00461428571428,30.483517857142854,6.699888888888888,3.5970000000000004,53.947300000000006,6.6,723.0,979.0,0,0,0,1,0,0,0
944,AS14.12,6.2857142857142865,-0.14285714285714285,0.7857142857142857,0.12144791744856495,81.75245766601867,9,0,10.140400293255132,39.72492079207921,93.96956578947369,16.053555555555555,47.10676578947367,23.14722222222223,9.293933333333333,68.96816571428572,36.83356451612903,6.699888888888888,4.1560000000000015,53.947300000000006,5.6,723.0,983.0,0,0,0,0,1,0,0
945,AS14.12,6.0,-0.13333333333333333,0.5333333333333333,0.11146512982058787,53.89387226847472,10,1,11.857614259597804,23.23086206896552,34.18993023255814,20.84433333333333,47.10676578947367,23.14722222222223,8.5012,68.982,56.6177,6.699888888888888,9.10575,44.409,7.0,721.0,986.0,0,0,0,0,0,1,0
946,AS14.12,6.357142857142858,-0.07142857142857142,0.5714285714285714,0.18415953595938392,51.20165762173927,10,1,12.472249496981892,21.460078431372548,49.18416666666667,20.84433333333333,47.10676578947367,20.51725,8.670466666666666,69.19764210526316,55.09165,6.699888888888888,9.10575,33.2375,6.0,719.0,980.0,0,0,0,0,0,0,1
947,AS14.12,6.153846153846153,0.15384615384615385,0.6153846153846154,0.2202450996017527,49.77089097535699,10,1,8.983835680751174,25.010727272727276,75.64542857142858,26.09,47.10676578947367,15.093,10.4244,94.16070833333332,58.2042,6.699888888888888,9.10575,51.04900000000001,6.6,717.0,974.0,1,0,0,0,0,0,0
948,AS14.12,6.538461538461537,-0.15384615384615385,0.9230769230769232,0.2038180947493989,56.190490986849795,9,8,9.4490358056266,31.640142857142855,78.80635294117647,21.063000000000002,47.10676578947367,15.093,10.3038,98.05157777777778,53.72464285714285,6.699888888888888,4.79592428075397,54.36900000000001,6.0,741.0,968.0,0,1,0,0,0,0,0
949,AS14.12,6.2142857142857135,-0.35714285714285715,0.9230769230769232,0.119358271929594,63.856358648855476,7,8,11.150281755196305,30.626290322580644,80.14735294117648,21.063000000000002,47.10676578947367,46.63075,10.719733333333334,93.37488157894735,62.28325,6.699888888888888,4.79592428075397,86.67200000000003,6.25,761.0,969.0,0,0,1,0,0,0,0
950,AS14.12,6.2857142857142865,-0.42857142857142855,0.9166666666666666,0.0955295057513093,61.386121212533034,8,8,11.806702258726899,39.6728625,59.41276666666666,21.063000000000002,47.10676578947367,51.9125,8.645733333333334,89.99871084337349,26.29217391304348,6.699888888888888,4.11,53.947300000000006,6.2,778.0,971.0,0,0,0,1,0,0,0
951,AS14.12,6.142857142857142,-0.2857142857142857,0.7272727272727273,0.09892028948518077,77.91849491555809,6,2,9.62951743119266,43.51375471698113,69.44585294117647,16.695346153846153,90.8055,31.00633333333333,9.1054375,100.21223157894735,20.575,6.699888888888888,3.052666666666667,53.947300000000006,5.5,784.0,973.0,0,0,0,0,1,0,0
952,AS14.12,6.090909090909091,-0.18181818181818185,0.5555555555555556,0.11597897243223287,113.0588139513402,3,2,10.15541975308642,56.45567567567568,88.09324074074074,18.465243243243247,90.8055,14.4989,8.87475,107.57562376237624,21.43,6.699888888888888,3.30525,53.947300000000006,5.6,790.0,974.0,0,0,0,0,0,1,0
953,AS14.12,5.833333333333332,-0.25,0.3636363636363637,0.1035215881963354,103.84831153046673,2,3,11.587073949579832,51.43503636363637,87.22472916666668,18.384125,90.8055,16.283454545454546,9.571625,93.41079661016948,18.341896551724137,6.699888888888888,5.2975,53.947300000000006,4.8,799.0,973.0,0,0,0,0,0,0,1
954,AS14.12,5.25,-0.5,0.08333333333333333,0.10995381942981307,102.31341837539152,2,1,16.219115094339625,56.39736764705882,70.04175000000001,21.52042857142857,47.10676578947367,17.951833333333333,9.126466666666667,101.59899145299144,22.451,6.699888888888888,6.68425,53.947300000000006,6.0,803.0,972.0,1,0,0,0,0,0,0
1012,AS14.13,7.0,-2.0,1.0,0.25233852783361094,83.48246666590373,3,0,7.169666666666666,46.67227272727273,36.754,,,25.596091366966366,46.7236,174.092,44.690688232494516,25.03340413533835,35.76478125,,7.8,958.0,962.0,0,0,0,0,1,0,0
1013,AS14.13,7.666666666666668,-0.16666666666666666,1.3333333333333333,0.25233852783361094,45.69215508960785,1,3,18.09609708737864,48.73977477477478,43.403,,,25.596091366966366,45.38105405405405,41.225555555555566,81.78328571428571,25.03340413533835,35.76478125,,7.0,971.0,964.0,0,0,0,0,0,1,0
1014,AS14.13,7.363636363636362,0.0,0.9090909090909092,0.25233852783361094,42.65072492025431,1,6,26.57793197278912,48.03652486187846,49.68600000000001,,,25.596091366966366,41.71138235294118,35.70570212765958,81.78328571428571,25.03340413533835,35.76478125,,6.4,962.0,965.0,0,0,0,0,0,0,1
1015,AS14.13,7.066666666666666,-0.2,0.6666666666666666,0.25233852783361094,47.72731161320176,0,6,26.47403333333333,47.73323783783784,50.569875,,,25.596091366966366,44.25552336448598,34.02088524590164,81.78328571428571,23.663,35.76478125,,6.6,955.0,965.0,1,0,0,0,0,0,0
1016,AS14.13,6.666666666666668,-0.26666666666666666,0.4666666666666667,0.25233852783361094,45.5281756146407,0,3,25.187905511811024,41.94118644067797,50.643857142857144,,,25.596091366966366,41.018941747572825,34.72857777777778,59.037000000000006,23.663,6.2589999999999995,,7.0,938.0,965.0,0,1,0,0,0,0,0
1017,AS14.13,6.666666666666668,-0.4,0.6,0.25233852783361094,43.09336253561346,0,0,13.070656488549616,86.74488505747128,834.0973333333333,,,25.596091366966366,42.619273684210526,30.094680851063828,59.037000000000006,23.663,6.2589999999999995,,7.8,938.0,965.0,0,0,1,0,0,0,0
1018,AS14.13,7.133333333333334,-0.13333333333333333,0.9333333333333332,0.25233852783361094,65.81229373887184,0,0,16.04027027027027,81.39464356435644,707.8457999999998,,,25.596091366966366,84.08895714285714,23.703416666666666,59.037000000000006,25.03340413533835,6.2589999999999995,,6.4,938.0,965.0,0,0,0,1,0,0,0
